# nm	H2O	Na+	CCl4	DDC.C12	DDC.C11	DDC.C10	DDC.C9	DDC.C8	DDC.C7	DDC.C6	DDC.C5	DDC.C4	DDC.C3	DDC.C2	DDC.HG
-1.580000000000000071e+00	9.826052260175124342e-01	2.863260904650000160e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.302688637499999638e-05
-1.560000000000000053e+00	1.000318092824049820e+00	2.147445678487499687e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.321075454999999855e-04
-1.540000000000000036e+00	9.840931546499748217e-01	2.743958366956250009e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.302688637499999638e-05
-1.520000000000000018e+00	1.000867166789062512e+00	2.505353291568749707e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.490806591249999620e-04
-1.500000000000000000e+00	9.868585324217123977e-01	2.147445678487499687e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.114102422499999824e-04
-1.479999999999999982e+00	9.937283160963872319e-01	2.266748216181249838e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.046115727499999833e-05	2.907129389999999793e-04
-1.459999999999999964e+00	1.006760819373999860e+00	3.459773593118750049e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	2.283833558749999860e-04
-1.439999999999999947e+00	9.991261832665248033e-01	1.908840603099999818e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.530425221249999454e-04
-1.419999999999999929e+00	1.000345570460887457e+00	2.624655829262499858e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	4.360694084999999689e-04
-1.400000000000000133e+00	9.913798546841123827e-01	2.028143140793749969e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	6.756016176249999834e-05	6.644527643749999820e-04
-1.380000000000000115e+00	9.863459357152373208e-01	2.386050753874999555e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	2.026804852874999950e-04	2.490806591249999620e-04
-1.360000000000000098e+00	9.922487931097623282e-01	1.073722839243749843e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	0.000000000000000000e+00	1.508120594374999849e-04	3.114102422499999824e-04
-1.340000000000000080e+00	9.993675206516373644e-01	2.028143140793749969e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.802131903749999497e-05	1.453564694999999896e-04
-1.320000000000000062e+00	9.867592198235625167e-01	3.698378668506249484e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	7.802131903749999497e-05	2.079110639249999730e-04	3.114102422499999824e-04
-1.300000000000000044e+00	9.916309224587124271e-01	3.340471055424999464e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	1.041742122249999933e-04	3.737398253750000027e-04
-1.280000000000000027e+00	9.836388250762998497e-01	2.743958366956250009e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.298897448874999916e-04	2.597794897749999832e-04	2.076860526249999829e-04
-1.260000000000000009e+00	1.020682589415949915e+00	4.652798970056250261e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	7.279074039999998988e-05	1.298897448874999916e-04	1.403509021625000018e-04	2.283833558749999860e-04
-1.239999999999999991e+00	9.933268178889873568e-01	4.294891356974999373e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.232958312499999325e-05	7.279074040000000343e-05	1.508120594374999849e-04	1.453564694999999896e-04
-1.219999999999999973e+00	9.920289720150623491e-01	4.533496432362499676e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	6.232958312499999325e-05	8.325189767500000006e-05	1.046115727499999833e-05	1.660537727499999928e-04
-1.199999999999999956e+00	9.955287547034500362e-01	4.533496432362499676e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	7.802131903749999497e-05	8.325189767499998651e-05	1.351203235249999967e-04	1.453564694999999896e-04
-1.179999999999999938e+00	1.008279469106462267e+00	4.652798970056250261e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	7.279074040000000343e-05	2.079110639249999730e-04	1.046115727499999833e-05	8.302688637499999638e-05
-1.159999999999999920e+00	9.965040866294373467e-01	4.056286281587499938e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	1.046115727499999833e-05	1.455814808000000069e-04	7.802131903749999497e-05	0.000000000000000000e+00
-1.140000000000000124e+00	1.004141966200074787e+00	3.101865980037499596e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.046115727499999833e-05	8.325189767500000006e-05	1.046115727499999833e-05	6.232958312499999325e-05	2.490806591249999620e-04
-1.120000000000000107e+00	9.859663641740249451e-01	3.221168517731249747e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.351203235249999967e-04	1.974499066499999899e-04	2.026804852874999950e-04	5.230578637499999163e-06	1.453564694999999896e-04
-1.100000000000000089e+00	9.937876343889874287e-01	4.294891356974999373e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.403509021625000018e-04	2.754712256874999985e-04	6.232958312499999325e-05	0.000000000000000000e+00
-1.080000000000000071e+00	9.995839614912497284e-01	4.533496432362499676e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.232958312499999325e-05	6.756016176249999834e-05	1.569173591249999834e-05	6.756016176249999834e-05	2.490806591249999620e-04
-1.060000000000000053e+00	1.005150668713362450e+00	4.652798970056250261e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	6.756016176249999834e-05	1.455814808000000069e-04	7.802131903749999497e-05	1.046115727499999833e-05	1.453564694999999896e-04
-1.040000000000000036e+00	9.921683473147249188e-01	3.579076130812499767e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	5.230578637499999163e-06	4.707520773750000517e-05	5.230578637499999163e-06	1.569173591249999834e-05	4.567667117499999720e-04
-1.020000000000000018e+00	1.003192581979387210e+00	3.221168517731249747e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.569173591250000172e-05	2.807018043250000035e-04	6.232958312499999325e-05	1.569173591249999834e-05	5.604909013749998902e-04
-1.000000000000000000e+00	9.972519225826750322e-01	2.743958366956250009e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.046115727499999833e-05	1.351203235249999967e-04	1.403509021625000018e-04	1.046115727499999833e-05	7.802131903749999497e-05	6.642150909999999710e-04
-9.799999999999999822e-01	1.002001403189649809e+00	4.175588819281249656e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.351203235249999967e-04	1.455814808000000069e-04	7.279074039999998988e-05	5.230578637499999163e-06	0.000000000000000000e+00	7.267823474999999481e-04
-9.599999999999999645e-01	9.816102281246624761e-01	5.726521809300000321e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.279074040000000343e-05	7.802131903749999497e-05	6.756016176249999834e-05	1.246591662499999865e-04	1.351203235249999967e-04	1.351203235249999967e-04	9.549280299999999503e-04
-9.400000000000000577e-01	9.998467467708123113e-01	4.294891356974999373e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.232958312499999325e-05	6.756016176249999834e-05	1.455814808000000069e-04	7.279074039999998988e-05	0.000000000000000000e+00	1.560426380750000170e-04	7.474796507499998971e-04
-9.200000000000000400e-01	1.006177186869962492e+00	6.442337035462499494e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.569173591249999834e-05	6.756016176249999834e-05	0.000000000000000000e+00	0.000000000000000000e+00	8.848247631249999160e-05	1.183311385874999963e-03
-9.000000000000000222e-01	9.926070535484499135e-01	6.084429422381250341e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.279074039999998988e-05	1.046115727499999833e-05	1.455814808000000069e-04	1.046115727499999833e-05	1.046115727499999833e-05	4.105915492124999409e-04	1.162614082624999906e-03
-8.800000000000000044e-01	1.003728088115887429e+00	6.442337035462499494e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	7.279074039999998988e-05	1.508120594375000120e-04	1.351203235249999967e-04	5.230578637499999163e-06	2.615289318749999497e-05	2.183722211999999832e-04	1.183311385874999963e-03
-8.599999999999999867e-01	1.002712099512524935e+00	6.800244648543749514e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	2.702406470499999934e-04	1.455814808000000069e-04	6.232958312499999325e-05	8.848247631249999160e-05	1.455814807999999798e-04	1.785672240499999773e-03
-8.399999999999999689e-01	9.941995937536625139e-01	6.561639573156249211e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.232958312499999325e-05	5.230578637499999163e-06	2.079110639250000001e-04	1.455814808000000069e-04	5.230578637499999163e-06	2.079110639250000001e-04	1.508120594375000120e-04	1.411694741749999760e-03
-8.200000000000000622e-01	1.011498582476012320e+00	8.351177638562499311e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	7.802131903749999497e-05	1.569173591250000172e-05	7.802131903749999497e-05	2.702406470499999934e-04	2.497556930249999595e-04	1.577986187874999818e-03
-8.000000000000000444e-01	1.005838387210250096e+00	8.351177638562499311e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.756016176249999834e-05	1.046115727499999833e-05	8.848247631249999160e-05	1.403509021625000018e-04	0.000000000000000000e+00	2.597794897749999832e-04	2.183722211999999832e-04	1.266338272249999987e-03
-7.800000000000000266e-01	9.984052309742624809e-01	9.186295402418748202e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.569173591249999834e-05	6.756016176249999834e-05	8.325189767500000006e-05	6.756016176249999834e-05	2.092231455000000004e-05	3.138347182499999667e-05	4.472055996749999224e-04	2.221741648999999742e-03
-7.600000000000000089e-01	9.991203587120248697e-01	9.782808090887499392e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.046115727499999833e-05	7.279074040000000343e-05	7.802131903749999497e-05	1.922193280124999848e-04	1.569173591249999834e-05	1.455814808000000069e-04	1.717343739874999781e-04	3.225464334249999359e-04	2.678033013999999747e-03
-7.399999999999999911e-01	9.764533563598248866e-01	8.351177638562499311e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.403509021625000018e-04	2.859323829625000086e-04	1.455814808000000069e-04	0.000000000000000000e+00	2.026804852874999950e-04	2.859323829625000086e-04	4.367444423999999664e-04	3.030837862749999681e-03
-7.199999999999999734e-01	1.000863923325900018e+00	9.424900477806249371e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.298897448874999916e-04	5.230578637499999163e-06	7.802131903749999497e-05	1.046115727499999833e-05	6.232958312499999325e-05	1.560426380749999899e-04	3.430313874499999697e-04	7.540602971874998429e-04	2.927351346499999611e-03
-7.000000000000000666e-01	1.008129107069624997e+00	9.424900477806249371e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	1.508120594374999849e-04	2.650100684124999883e-04	1.455814808000000069e-04	5.230578637499999163e-06	1.769649526250000103e-04	2.392945357499999765e-04	4.628973355874999376e-04	4.297413808375000546e-03
-6.800000000000000488e-01	9.921245839661123611e-01	1.216885884476250068e-02	1.839773550624999811e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.325189767500000006e-05	8.848247631249999160e-05	6.756016176249999834e-05	7.279074039999998988e-05	9.371305494999999670e-05	2.497556930249999595e-04	4.938434468874999816e-04	1.185136800424999763e-03	3.674593323874999606e-03
-6.600000000000000311e-01	9.924344444534123344e-01	1.002141316627499883e-02	0.000000000000000000e+00	5.230578637499999163e-06	0.000000000000000000e+00	0.000000000000000000e+00	5.230578637499999163e-06	7.279074039999998988e-05	3.138347182500000345e-05	2.092231454999999665e-05	9.371305494999999670e-05	4.990740255249999325e-04	5.457118727374999376e-04	8.316442556999998920e-04	6.850787656124998626e-03
-6.400000000000000133e-01	9.871043696176748927e-01	1.109513600551874889e-02	1.839773550624999811e-04	2.092231454999999665e-05	0.000000000000000000e+00	0.000000000000000000e+00	1.298897448874999916e-04	7.802131903749999497e-05	1.922193280124999848e-04	6.756016176249999834e-05	1.717343739874999781e-04	4.524361783124999275e-04	2.759085862124999850e-04	8.996417779874999040e-04	7.038014078874998969e-03
-6.199999999999999956e-01	1.005259254517062439e+00	1.228816138245624780e-02	1.839773550624999811e-04	2.092231455000000004e-05	5.230578637499999163e-06	5.230578637499999163e-06	0.000000000000000000e+00	2.702406470499999934e-04	1.403509021625000018e-04	2.092231454999999665e-05	2.031178458124999816e-04	3.587231233624999850e-04	5.980176591124999885e-04	7.645214544624998531e-04	7.702466843249999168e-03
-5.999999999999999778e-01	1.008688642191912566e+00	1.061792585474375002e-02	1.839773550624999811e-04	1.569173591249999834e-05	1.569173591250000172e-05	7.802131903749999497e-05	2.092231455000000004e-05	1.455814808000000069e-04	1.403509021625000018e-04	1.403509021625000018e-04	5.509424513749998885e-04	4.886128682499999223e-04	8.682583061624998735e-04	8.530039307749998989e-04	7.868045269249999626e-03
